case,start_x,start_y,end_x,end_y,p1x,p1y,p2x,p2y,sample_0_t,sample_0_x,sample_0_y,sample_1_t,sample_1_x,sample_1_y,sample_2_t,sample_2_x,sample_2_y,sample_3_t,sample_3_x,sample_3_y,sample_4_t,sample_4_x,sample_4_y,sample_5_t,sample_5_x,sample_5_y,sample_6_t,sample_6_x,sample_6_y,sample_7_t,sample_7_x,sample_7_y,sample_8_t,sample_8_x,sample_8_y,sample_9_t,sample_9_x,sample_9_y,sample_10_t,sample_10_x,sample_10_y,sample_11_t,sample_11_x,sample_11_y,sample_12_t,sample_12_x,sample_12_y,sample_13_t,sample_13_x,sample_13_y,sample_14_t,sample_14_x,sample_14_y,sample_15_t,sample_15_x,sample_15_y
10,53.320737557466316,-54.285631308979546,49.957484674436614,-96.21757885672355,-52.65061767135134,82.76501461068058,-43.64392328847592,37.31774487098381,0.0,53.323801439728214,-54.271127702213406,0.06666666666666667,33.63068868557124,-29.294611108566194,0.13333333333333333,16.97882023558726,-9.004939033451809,0.2,3.2984764498153947,6.828366400336753,0.26666666666666666,-7.500870701765997,18.213090382187286,0.3333333333333333,-15.421236766150676,25.41324281504782,0.4,-20.620106253772953,28.632450987417695,0.4666666666666667,-23.00310230555974,27.969970380582588,0.5333333333333333,-22.73753289065061,23.588956041987398,0.6,-19.829735201665297,15.686949479893622,0.6666666666666666,-14.300013755909736,4.442734489995767,0.7333333333333333,-6.285313678754263,-9.987347694460727,0.8,4.173885590818925,-27.413072622409892,0.8666666666666667,17.096816540645264,-47.688588825882654,0.9333333333333333,32.37227679650587,-70.74297886569799,1.0,49.9248642449446,-96.25508016540077
11,-51.799373337108264,81.42838432339366,-79.52715110871745,-28.757002660719237,60.03528072073766,24.63245983111115,63.99367404128998,-18.97235655464322,0.0,-51.807262911766145,81.41754028602307,0.06666666666666667,-30.88275418102228,70.2733476533555,0.13333333333333333,-12.936543528740264,59.47406535884564,0.2,2.0706512999158977,49.117350728904675,0.26666666666666666,13.909675385568658,39.186833290277825,0.3333333333333333,22.592828757882028,29.81469441759449,0.4,28.098118928437923,20.876282706121877,0.4666666666666667,30.24028844009137,12.62841295269554,0.5333333333333333,29.084461756049066,4.9126467197316135,0.6,24.450823520048225,-2.063076234359866,0.6666666666666666,16.29646511082642,-8.456700241041471,0.7333333333333333,4.586354226082209,-14.108065453884528,0.8,-10.806453522957442,-18.999673724889703,0.8666666666666667,-29.877105538452405,-23.08716593342557,0.9333333333333333,-52.79031978285201,-26.336144421230333,1.0,-79.54529919919982,-28.77759370217435
12,13.13848977208903,-24.863471073477555,64.5169544755606,-2.0686019169132663,59.29308814699548,-81.09754933485978,66.01182860082847,-25.878962636407827,0.0,13.117660480399438,-24.867134622481107,0.06666666666666667,21.89932850764833,-34.66516330901204,0.13333333333333333,29.577253829138954,-41.789103078414485,0.2,36.33690634262786,-46.36428060971707,0.26666666666666666,42.22180742479961,-48.77483945537163,0.3333333333333333,47.296787937492766,-49.22886024078852,0.4,51.57911019412092,-47.98538225403756,0.4666666666666667,55.18317896994831,-45.264075127308274,0.5333333333333333,58.08352739420159,-41.44026381144694,0.6,60.37052683287155,-36.578747356995166,0.6666666666666666,62.10520107398726,-31.039218387222732,0.7333333333333333,63.39863996040216,-25.146024437381342,0.8,64.15832361688196,-18.983563061630093,0.8666666666666667,64.61771358945946,-12.902363811261687,0.9333333333333333,64.65749278235847,-7.189443788983173,1.0,64.52860555076151,-2.0604452607448636
13,-95.61178946447046,-57.6773122670821,56.97026902043453,92.17354404872674,-64.12725909515017,-32.4784004876963,-77.12443857025066,-23.73011507216814,0.0,-95.6574350426812,-57.674565504516444,0.06666666666666667,-89.84704820261045,-52.814921917392205,0.13333333333333333,-84.93811840557757,-48.15052506114728,0.2,-80.52122802459911,-43.5443241524119,0.26666666666666666,-76.32058273369631,-38.69390643895814,0.3333333333333333,-71.82380273274175,-33.40100838369916,0.4,-66.91481369592516,-27.429951266118525,0.4666666666666667,-61.12374493242145,-20.565122978294717,0.5333333333333333,-54.1519421030079,-12.6636467736663,0.6,-45.57592857050422,-3.3894575648747565,0.6666666666666666,-35.20810961365893,7.42234880731737,0.7333333333333333,-22.581364846345775,19.980845775089595,0.8,-7.331926939339128,34.48247941858947,0.8666666666666667,10.724213387798212,51.240893878898085,0.9333333333333333,32.0354725663664,70.38796691173657,1.0,56.96400025178303,92.17289020537301
14,-62.453246577590434,-22.964100770083945,-15.061848669213674,6.535615123589736,86.25195300664842,-58.88289849940456,6.861165346835956,-66.8572306668957,0.0,-62.44847967171285,-22.95589617812536,0.06666666666666667,-35.69025210422731,-29.760236784962387,0.13333333333333333,-14.486518934506561,-35.7139243324939,0.2,1.6926128131838187,-40.728658752884996,0.26666666666666666,13.270430892987285,-44.695917269682816,0.3333333333333333,20.79040889165586,-47.60435796661029,0.4,24.824713058219956,-49.24195358300367,0.4666666666666667,25.7268894884599,-49.576164629375796,0.5333333333333333,24.15876972389496,-48.49368175746704,0.6,20.524668638841217,-45.885871536966164,0.6666666666666666,15.439585118816872,-41.72780890596544,0.7333333333333333,9.32908002358197,-35.82715022485894,0.8,2.704102312027639,-28.155858504452844,0.8666666666666667,-3.9067535551073527,-18.588264964612137,0.9333333333333333,-9.996384902430908,-7.090402316348,1.0,-15.093059320591168,6.5342550151991095
15,92.89942499947477,-85.05798810638146,4.033861227282529,-82.31435643608071,1.0812647665390132,-50.79907347092239,-54.884311460217496,75.29061271606972,0.0,92.906774536651,-85.04211034269122,0.06666666666666667,74.99614169036327,-77.08898114472406,0.13333333333333333,58.28228405948947,-67.31269308064246,0.2,42.746383059452214,-56.51998460406386,0.26666666666666666,28.599225631441694,-45.18988150760365,0.3333333333333333,15.955668006764576,-34.08275160219026,0.4,4.996594780716959,-23.926572023518172,0.4666666666666667,-4.216581500284341,-15.261067595760698,0.5333333333333333,-11.419924117101955,-8.855061731165803,0.6,-16.580207348829575,-5.30315084666804,0.6666666666666666,-19.479223218907286,-5.351783811156285,0.7333333333333333,-20.110360384233726,-9.625277750135812,0.8,-18.181003463861394,-18.799512137369106,0.8666666666666667,-13.577654592447415,-33.52454503294757,0.9333333333333333,-6.269061924371177,-54.48781395559265,1.0,4.071860481268544,-82.29989872856936
16,-22.82390336142433,63.76050826355856,58.70946157447341,44.1969298092684,13.378332645113916,91.51465333822684,58.47606329534502,18.98485004171634,0.0,-22.806895342068717,63.75959698961406,0.06666666666666667,-15.466037379394274,68.01375263319781,0.13333333333333333,-7.9940966375735,69.95073017409942,0.2,-0.42978060976343085,69.98653008802548,0.26666666666666666,7.017581543783008,68.32272713992876,0.3333333333333333,14.314846483062885,65.40939032906816,0.4,21.442983277410082,61.62422400576328,0.4666666666666667,28.180107109027126,57.22945016935515,0.5333333333333333,34.54893234746136,52.61667096232752,0.6,40.381519386000036,48.20018890306837,0.6666666666666666,45.49300293022416,44.23437105933284,0.7333333333333333,49.961059690605744,41.13021334907986,0.8,53.610576592838065,39.21222476661041,0.8666666666666667,56.360733513595925,38.83928018122299,0.9333333333333333,58.09378082890323,40.37314784187955,1.0,58.68608986391884,44.2121398381125
17,-67.22041739532625,65.42269665542699,41.9512254329654,-27.669186150282684,-30.578343237972003,-49.88107827492862,-33.321326596873355,-84.8587699642458,0.0,-67.22781175460727,65.42103979299063,0.06666666666666667,-60.403359419954484,43.431057015438704,0.13333333333333333,-54.38411933637846,23.619533640003397,0.2,-49.044620677253306,5.982399336534805,0.26666666666666666,-44.05420759473042,-9.454281237383771,0.3333333333333333,-39.36183005965293,-22.67807975886895,0.4,-34.654585287463114,-33.639509592382,0.4666666666666667,-29.69690429490439,-42.305120567185284,0.5333333333333333,-24.41281405155385,-48.726333505027796,0.6,-18.429991707314425,-52.81751323051126,0.6666666666666666,-11.66213492141346,-54.579106025771395,0.7333333333333333,-3.855895455230812,-53.9918345796575,0.8,5.229886288369671,-50.98870141389151,0.8666666666666667,15.717279183373254,-45.665720908451824,0.9333333333333333,27.86310252092639,-37.89110231976555,1.0,41.99120839331123,-27.658982757558384
18,4.3746121975276395,72.71984413131233,-86.91765960765947,78.28901100671533,63.53060451583873,77.53599745872695,-24.153484428581063,-13.192723157055962,0.0,4.361923776859793,72.70695598374277,0.06666666666666667,14.275589436374403,72.46009543027364,0.13333333333333333,20.619579095127058,70.19380446325805,0.2,23.609682407581566,66.35983274169338,0.26666666666666666,23.638267650986027,61.47844761856671,0.3333333333333333,20.932293120209227,55.96562400711385,0.4,15.884645776580124,50.41251866601871,0.4666666666666667,8.728692424488074,45.276137630300276,0.5333333333333333,-0.22134278773440896,41.06373564534307,0.6,-10.611768810505387,38.19136235150066,0.6666666666666666,-22.247890681920328,37.240966383360565,0.7333333333333333,-34.63746615473611,38.69928773117033,0.8,-47.65763698803181,43.05249446157122,0.8666666666666667,-60.890182422965715,50.741707200926285,0.9333333333333333,-74.06431440254308,62.32850309524051,1.0,-86.93756520948823,78.29266966382538
19,82.71058027342352,-66.37142734263857,98.5559536311616,-8.244199587389517,54.66431456752301,74.84981617089021,37.16369120911323,36.2686240698002,0.0,82.70314225951145,-66.33905907430766,0.06666666666666667,77.25579215709472,-40.46873214701653,0.13333333333333333,72.21874698901988,-19.06235461469582,0.2,67.7097662469709,-1.8345199481322139,0.26666666666666666,63.81273584505576,11.55106505918783,0.3333333333333333,60.71899290897218,21.335358881075308,0.4,58.47056543537673,27.936133774452276,0.4666666666666667,57.31000018385507,31.550062878442922,0.5333333333333333,57.167881385663705,32.52617816479111,0.6,58.38346183005356,31.201824847257136,0.6666666666666666,60.944399056569274,27.84220994209608,0.7333333333333333,64.98018587782373,22.79270203423596,0.8,70.64012490411966,16.367916200753225,0.8666666666666667,78.04861926627333,8.822454526567412,0.9333333333333333,87.29851303840147,0.5418892797437452,1.0,98.52355153597259,-8.266609279740944
20,35.87502990724346,27.973353279274036,74.23746539379448,51.67673812509034,2.9678415528546487,43.32264874078978,-44.37509796404783,-81.61708954216381,0.0,35.86534826756432,27.95195957949741,0.06666666666666667,29.14085289161564,29.277623256959334,0.13333333333333333,22.359223588030464,27.59327233768454,0.2,15.8573258834159,23.537517934645663,0.26666666666666666,9.877716945821698,17.89947186521653,0.3333333333333333,4.817497542858123,11.295821044453156,0.4,1.0456859246974894,4.559007621540836,0.4666666666666667,-1.2719007914716787,-1.6907064682127206,0.5333333333333333,-1.7528880890234437,-6.724623370217704,0.6,-0.012053367106732247,-9.84438232828491,0.6666666666666666,4.267271365872683,-10.282631240771943,0.7333333333333333,11.349735085214117,-7.424875116296412,0.8,21.5228175967209,-0.4851411932167317,0.8666666666666667,35.227286550686685,11.171718014916994,0.9333333333333333,52.67385059070522,28.336795116927096,1.0,74.2353746610521,51.6616517997202
21,59.3329012643631,-73.15002934813795,-34.023184945300656,-90.88065345732534,16.866350393258106,-77.12879160475983,-12.451030020386202,-82.14051650879166,0.0,59.35729991220222,-73.16912004905443,0.06666666666666667,51.03203824452422,-73.95535886078875,0.13333333333333333,43.019379996669976,-74.81636032631611,0.2,35.41423752755594,-75.67388174999525,0.26666666666666666,28.041149704526838,-76.608804746881,0.3333333333333333,21.03498208261142,-77.5545121736445,0.4,14.31977951896212,-78.60764926735928,0.4666666666666667,7.939243211369758,-79.68538377289539,0.5333333333333333,1.8084155270354898,-80.79531431517438,0.6,-4.073366672812987,-81.98770296665676,0.6666666666666666,-9.649681806604445,-83.28882735309203,0.7333333333333333,-15.025064693214876,-84.66539133117647,0.8,-20.112592115154055,-86.04531434818708,0.8666666666666667,-24.993403553807326,-87.58415677446591,0.9333333333333333,-29.5904915878899,-89.16180599668584,1.0,-34.049645508752896,-90.87604328928303
22,82.35125058694607,9.44839057418308,36.57586069016389,95.99206310486937,-36.69363209228827,35.30847990340442,42.66640070641744,73.07272361434833,0.0,82.33530469818771,9.45180151080813,0.06666666666666667,61.11108685950758,14.757133110634593,0.13333333333333333,44.65765994607668,20.387704999316327,0.2,32.472458096185235,26.184280513742863,0.26666666666666666,24.02823658822848,32.15923295280493,0.3333333333333333,18.94078533400431,38.286221532608685,0.4,16.55861535404987,44.48510613213547,0.4666666666666667,16.47545090846068,50.71639247395652,0.5333333333333333,18.111472066208034,56.91484678934806,0.6,21.03365591118667,63.05901608690314,0.6666666666666666,24.69264483279232,69.10625892364475,0.7333333333333333,28.59611326541104,75.01839127079927,0.8,32.25485835285109,80.68822117952989,0.8666666666666667,35.15660971452756,86.09135613702692,0.9333333333333333,36.715997934747946,91.21521768160832,1.0,36.58132397831571,95.96763700780417
23,22.120347441920245,-54.852506006782065,-74.49089245806499,-9.88071692488623,-55.48215530784509,10.157793438913362,-53.192339091076576,58.06171815286862,0.0,22.13379479260959,-54.87784853905171,0.06666666666666667,7.633118870114951,-42.123297959249435,0.13333333333333333,-4.892591393247335,-29.992454021968634,0.2,-15.67885069197994,-18.675197937954483,0.26666666666666666,-24.87578106244381,-8.367504407398382,0.3333333333333333,-32.69689324133482,0.8014065646649229,0.4,-39.28120531415628,8.607719189810222,0.4666666666666667,-44.830114233642625,14.958310245558488,0.5333333333333333,-49.569533198102896,19.58530110765614,0.6,-53.65971012929583,22.375436413176143,0.6666666666666666,-57.21540391954706,23.0899612059022,0.7333333333333333,-60.51332189200223,21.639912788355417,0.8,-63.705800913556224,17.795967543101046,0.8666666666666667,-66.9875741446903,11.347601675963737,0.9333333333333333,-70.51033665255041,2.1526535589753943,1.0,-74.48573251161578,-9.900374578543131
24,42.97672351682394,-14.167061833915895,-50.865765685916585,78.08033419874323,-39.445362082749014,33.82816969413172,97.65940553388025,-22.430787455520914,0.0,42.95223298918175,-14.165206598767169,0.06666666666666667,29.250731467871503,-5.900522495214743,0.13333333333333333,20.523612600795797,0.09790500309354998,0.2,15.77666680036746,4.218468319890816,0.26666666666666666,14.308287343844661,6.942071348314944,0.3333333333333333,15.021180709036255,8.764237417867966,0.4,17.14956070126747,10.058784893979585,0.4666666666666667,19.675654979122445,11.413254680048947,0.5333333333333333,21.79852351475302,13.305092936462517,0.6,22.563904990584955,15.993821169725951,0.6666666666666666,21.175053929505392,20.14477372168086,0.7333333333333333,16.610614962217163,26.18585552590301,0.8,7.995583970453773,34.523674260962444,0.8666666666666667,-5.507641897091707,45.5784254613294,0.9333333333333333,-24.804562501873942,60.00010434970709,1.0,-50.87431801036351,78.0932332915584
25,46.345379977110184,-94.03863353445558,-85.65889311706123,-8.74443251862023,68.8799485954452,67.8905498309,4.25425683685458,96.9592429886526,0.0,46.313281454112655,-94.07117405815139,0.06666666666666667,49.71241616047605,-63.43024007582851,0.13333333333333333,50.84494963334935,-36.33418642278058,0.2,49.89632272783742,-12.830291268476685,0.26666666666666666,46.979171894560835,7.114611454473553,0.3333333333333333,42.09939870969141,23.54308359647555,0.4,35.51779011582234,36.383960238379686,0.4666666666666667,27.242205174376306,45.64731803147802,0.5333333333333333,17.424295413237058,51.36772476141857,0.6,6.106602724996606,53.55549412903277,0.6666666666666666,-6.468459847600681,52.07912170305974,0.7333333333333333,-20.29715827764669,47.10231901962905,0.8,-35.218898334692,38.54074142946339,0.8666666666666667,-51.18254965160151,26.334664541247143,0.9333333333333333,-68.05224554843834,10.658896701146137,1.0,-85.64161893824273,-8.7305865114697
26,58.344244160742164,71.86938346249264,1.9964301439919296,-8.983413339170369,-81.29206436995517,37.38177831413069,-55.740974685834175,-35.87636686590049,0.0,58.309217437206236,71.87852547600126,0.06666666666666667,32.56390189097224,64.51546662671183,0.13333333333333333,10.979061227457889,56.312962611677186,0.2,-6.683455439946927,47.638003546701654,0.26666666666666666,-20.640886714015647,38.64188343207641,0.3333333333333333,-31.14009954312869,29.617339291747815,0.4,-38.460515892928505,20.7630421129225,0.4666666666666667,-42.745519446851695,12.374551095292457,0.5333333333333333,-44.28216287412773,4.669417778580278,0.6,-43.31142662389212,-2.0924370319935575,0.6666666666666666,-40.08837646986993,-7.59943228067912,0.7333333333333333,-34.80178647841045,-11.749137426915505,0.8,-27.722157921805483,-14.255928419984217,0.8666666666666667,-19.10218380591427,-14.716370931925873,0.9333333333333333,-9.05892986250178,-13.073259861970923,1.0,2.0013261984100374,-8.984583646102273
27,-52.85975585974596,3.2652554051593228,60.250642526137796,89.73950703395332,68.64542962771021,-67.74218161244191,-58.379297485310566,-75.59908291999322,0.0,-52.85321048771334,3.2521895129401277,0.06666666666666667,-31.70108037867012,-10.053769166266026,0.13333333333333333,-16.322740468047453,-21.500644352233504,0.2,-5.84348835552002,-30.879113823026106,0.26666666666666666,0.6643965473319194,-37.9886278473609,0.3333333333333333,4.126545069654135,-42.613463973563285,0.4,5.2784120963086485,-44.58976781056628,0.4666666666666667,5.110089807999229,-43.70098836014745,0.5333333333333333,4.430230542700095,-39.78961363044658,0.6,4.193942991457575,-32.5807004800714,0.6666666666666666,5.183700966544582,-21.92582036181262,0.7333333333333333,8.386896152790658,-7.6570536331878385,0.8,14.60124658416082,10.4590233841717,0.8666666666666667,24.72370280465872,32.56505774868202,0.9333333333333333,39.65861210272163,58.91973018170119,1.0,60.26040956824558,89.7437607254688
28,41.25576711302699,-15.847599376308224,61.81739038984958,63.62709710704095,21.189850619779254,91.72520070195425,-28.07163591096314,34.60726030515807,0.0,41.29342653994189,-15.85039112062012,0.06666666666666667,36.94379245399085,3.543860674082718,0.13333333333333333,32.07038411456524,18.99485558929841,0.2,27.072160632322294,30.943121238315044,0.26666666666666666,22.139244163695615,39.84126072102126,0.3333333333333333,17.697189858779915,46.09387468016871,0.4,13.948045479159546,50.25144705910398,0.4666666666666667,11.188845234331248,52.63577036110799,0.5333333333333333,9.755310835470084,53.78045990971395,0.6,9.957967527242179,54.12420090496911,0.6666666666666666,12.09824944904645,54.04857603236514,0.7333333333333333,16.410647253056585,54.020242735543164,0.8,23.2536331352089,54.517920357695665,0.8666666666666667,32.87740054759733,56.03265260356435,0.9333333333333333,45.61429701846754,58.882535055683874,1.0,61.7925087151837,63.63019521691313
